x,y,bool
120.02,21.04,1
120.02,21.03,1
120.02,21.02,1
120.02,21.01,1
120.02,21,1
120.03,26,1
120.03,25.99,1
120.03,25.98,1
120.03,25.97,1
120.03,25.96,1
120.03,25.95,1
120.03,25.94,1
120.03,25.93,1
120.03,25.92,1
120.03,25.91,1
120.03,25.9,1
120.03,25.89,1
120.03,25.88,1
120.03,25.87,1
120.03,25.86,1
120.03,25.85,1
120.03,25.84,1
120.03,25.83,1
120.03,25.82,1
120.03,25.81,1
120.03,25.8,1
120.03,25.79,1
120.03,25.78,1
120.03,25.77,1
120.03,25.76,1
120.03,25.75,1
120.03,25.74,1
120.03,25.73,1
120.03,25.72,1
120.03,25.71,1
120.03,25.7,1
120.03,25.69,1
120.03,25.68,1
120.03,25.67,1
120.03,25.66,1
120.03,25.65,1
120.03,25.64,1
120.03,25.63,1
120.03,25.62,1
120.03,25.61,1
120.03,25.6,1
120.03,25.59,1
120.03,25.58,1
120.03,25.57,1
120.03,25.56,1
120.03,25.55,1
120.03,25.54,1
120.03,25.53,1
120.03,25.52,1
120.03,25.51,1
120.03,25.5,1
120.03,25.49,1
120.03,25.48,1
120.03,25.47,1
120.03,25.46,1
120.03,25.45,1
120.03,25.44,1
120.03,25.43,1
120.03,25.42,1
120.03,25.41,1
120.03,25.4,1
120.03,25.39,1
120.03,25.38,1
120.03,25.37,1
120.03,25.36,1
120.03,25.35,1
120.03,25.34,1
120.03,25.33,1
120.03,25.32,1
120.03,25.31,1
120.03,25.3,1
120.03,25.29,1
120.03,25.28,1
120.03,25.27,1
120.03,25.26,1
120.03,25.25,1
120.03,25.24,1
120.03,25.23,1
120.03,25.22,1
120.03,25.21,1
120.03,25.2,1
120.03,25.19,1
120.03,25.18,1
120.03,25.17,1
120.03,25.16,1
120.03,25.15,1
120.03,25.14,1
120.03,25.13,1
120.03,25.12,1
120.03,25.11,1
120.03,25.1,1
120.03,25.09,1
120.03,25.08,1
120.03,25.07,1
120.03,25.06,1
120.03,25.05,1
120.03,25.04,1
120.03,25.03,1
120.03,25.02,1
120.03,25.01,1
120.03,25,1
120.03,24.99,1
120.03,24.98,1
120.03,24.97,1
120.03,24.96,1
120.03,24.95,1
120.03,24.94,1
120.03,24.93,1
120.03,24.92,1
120.03,24.91,1
120.03,24.9,1
120.03,24.89,1
120.03,24.88,1
120.03,24.87,1
120.03,24.86,1
120.03,24.85,1
120.03,24.84,1
120.03,24.83,1
120.03,24.82,1
120.03,24.81,1
120.03,24.8,1
120.03,24.79,1
120.03,24.78,1
120.03,24.77,1
120.03,24.76,1
120.03,24.75,1
120.03,24.74,1
120.03,24.73,1
120.03,24.72,1
120.03,24.71,1
120.03,24.7,1
120.03,24.69,1
120.03,24.68,1
120.03,24.67,1
120.03,24.66,1
120.03,24.65,1
120.03,24.64,1
120.03,24.63,1
120.03,24.62,1
120.03,24.61,1
120.03,24.6,1
120.03,24.59,1
120.03,24.58,1
120.03,24.57,1
120.03,24.56,1
120.03,24.55,1
120.03,24.54,1
120.03,24.53,1
120.03,24.52,1
120.03,24.51,1
120.03,24.5,1
120.03,24.49,1
120.03,24.48,1
120.03,24.47,1
120.03,24.46,1
120.03,24.45,1
120.03,24.44,1
120.03,24.43,1
120.03,24.42,1
120.03,24.41,1
120.03,24.4,1
120.03,24.39,1
120.03,24.38,1
120.03,24.37,1
120.03,24.36,1
120.03,24.35,1
120.03,24.34,1
120.03,24.33,1
120.03,24.32,1
120.03,24.31,1
120.03,24.3,1
120.03,24.29,1
120.03,24.28,1
120.03,24.27,1
120.03,24.26,1
120.03,24.25,1
120.03,24.24,1
120.03,24.23,1
120.03,24.22,1
120.03,24.21,1
120.03,24.2,1
120.03,24.19,1
120.03,24.18,1
120.03,24.17,1
120.03,24.16,1
120.03,24.15,1
120.03,24.14,1
120.03,24.13,1
120.03,24.12,1
120.03,24.11,1
120.03,24.1,1
120.03,24.09,1
120.03,24.08,1
120.03,24.07,1
120.03,24.06,1
120.03,24.05,1
120.03,24.04,1
120.03,24.03,1
120.03,24.02,1
120.03,24.01,1
120.03,24,1
120.03,23.99,1
120.03,23.98,1
120.03,23.97,1
120.03,23.96,1
120.03,23.95,1
120.03,23.94,1
120.03,23.93,1
120.03,23.92,1
120.03,23.91,1
120.03,23.9,1
120.03,23.89,1
120.03,23.88,1
120.03,23.87,1
120.03,23.86,1
120.03,23.85,1
120.03,23.84,1
120.03,23.83,1
120.03,23.82,1
120.03,23.81,1
120.03,23.8,1
120.03,23.79,1
120.03,23.78,1
120.03,23.77,1
120.03,23.76,1
120.03,23.75,1
120.03,23.74,1
120.03,23.73,1
120.03,23.72,1
120.03,23.71,1
120.03,23.7,1
120.03,23.69,1
120.03,23.68,1
120.03,23.67,1
120.03,23.66,1
120.03,23.65,1
120.03,23.64,1
120.03,23.63,1
120.03,23.62,1
120.03,23.61,1
120.03,23.6,1
120.03,23.59,1
120.03,23.58,1
120.03,23.57,1
120.03,23.56,1
120.03,23.55,1
120.03,23.54,1
120.03,23.53,1
120.03,23.52,1
120.03,23.51,1
120.03,23.5,1
120.03,23.49,1
120.03,23.48,1
120.03,23.47,1
120.03,23.46,1
120.03,23.45,1
120.03,23.44,1
120.03,23.43,1
120.03,23.42,1
120.03,23.41,1
120.03,23.4,1
120.03,23.39,1
120.03,23.38,1
120.03,23.37,1
120.03,23.36,1
120.03,23.35,1
120.03,23.34,1
120.03,23.33,1
120.03,23.32,1
120.03,23.31,1
120.03,23.3,1
120.03,23.29,1
120.03,23.28,1
120.03,23.27,1
120.03,23.26,1
120.03,23.25,1
120.03,23.24,1
120.03,23.23,1
120.03,23.22,1
120.03,23.21,1
120.03,23.2,1
120.03,23.19,1
120.03,23.18,1
120.03,23.17,1
120.03,23.16,1
120.03,23.15,1
120.03,23.14,1
120.03,23.13,1
120.03,23.12,1
120.03,23.11,1
120.03,23.1,1
120.03,23.09,1
120.03,23.08,1
120.03,23.07,1
120.03,23.06,1
120.03,23.05,1
120.03,23.04,1
120.03,23.03,1
120.03,23.02,1
120.03,23.01,1
120.03,23,1
120.03,22.99,1
120.03,22.98,1
120.03,22.97,1
120.03,22.96,1
120.03,22.95,1
120.03,22.94,1
120.03,22.93,1
120.03,22.92,1
120.03,22.91,1
120.03,22.9,1
120.03,22.89,1
120.03,22.88,1
120.03,22.87,1
120.03,22.86,1
120.03,22.85,1
120.03,22.84,1
120.03,22.83,1
120.03,22.82,1
120.03,22.81,1
120.03,22.8,1
120.03,22.79,1
120.03,22.78,1
120.03,22.77,1
120.03,22.76,1
120.03,22.75,1
120.03,22.74,1
120.03,22.73,1
120.03,22.72,1
120.03,22.71,1
120.03,22.7,1
120.03,22.69,1
120.03,22.68,1
120.03,22.67,1
120.03,22.66,1
120.03,22.65,1
120.03,22.64,1
120.03,22.63,1
120.03,22.62,1
120.03,22.61,1
120.03,22.6,1
120.03,22.59,1
120.03,22.58,1
120.03,22.57,1
120.03,22.56,1
120.03,22.55,1
120.03,22.54,1
120.03,22.53,1
120.03,22.52,1
120.03,22.51,1
120.03,22.5,1
120.03,22.49,1
120.03,22.48,1
120.03,22.47,1
120.03,22.46,1
120.03,22.45,1
120.03,22.44,1
120.03,22.43,1
120.03,22.42,1
120.03,22.41,1
120.03,22.4,1
120.03,22.39,1
120.03,22.38,1
120.03,22.37,1
120.03,22.36,1
120.03,22.35,1
120.03,22.34,1
120.03,22.33,1
120.03,22.32,1
120.03,22.31,1
120.03,22.3,1
120.03,22.29,1
120.03,22.28,1
120.03,22.27,1
120.03,22.26,1
120.03,22.25,1
120.03,22.24,1
120.03,22.23,1
120.03,22.22,1
120.03,22.21,1
120.03,22.2,1
120.03,22.19,1
120.03,22.18,1
120.03,22.17,1
120.03,22.16,1
120.03,22.15,1
120.03,22.14,1
120.03,22.13,1
120.03,22.12,1
120.03,22.11,1
120.03,22.1,1
120.03,22.09,1
120.03,22.08,1
120.03,22.07,1
120.03,22.06,1
120.03,22.05,1
120.03,22.04,1
120.03,22.03,1
120.03,22.02,1
120.03,22.01,1
120.03,22,1
120.03,21.99,1
120.03,21.98,1
120.03,21.97,1
120.03,21.96,1
120.03,21.95,1
120.03,21.94,1
120.03,21.93,1
120.03,21.92,1
120.03,21.91,1
120.03,21.9,1
120.03,21.89,1
120.03,21.88,1
120.03,21.87,1
120.03,21.86,1
120.03,21.85,1
120.03,21.84,1
120.03,21.83,1
120.03,21.82,1
120.03,21.81,1
120.03,21.8,1
120.03,21.79,1
120.03,21.78,1
120.03,21.77,1
120.03,21.76,1
120.03,21.75,1
120.03,21.74,1
120.03,21.73,1
120.03,21.72,1
120.03,21.71,1
120.03,21.7,1
120.03,21.69,1
120.03,21.68,1
120.03,21.67,1
120.03,21.66,1
120.03,21.65,1
120.03,21.64,1
120.03,21.63,1
120.03,21.62,1
120.03,21.61,1
120.03,21.6,1
120.03,21.59,1
120.03,21.58,1
120.03,21.57,1
120.03,21.56,1
120.03,21.55,1
120.03,21.54,1
120.03,21.53,1
120.03,21.52,1
120.03,21.51,1
120.03,21.5,1
120.03,21.49,1
120.03,21.48,1
120.03,21.47,1
120.03,21.46,1
120.03,21.45,1
120.03,21.44,1
120.03,21.43,1
120.03,21.42,1
120.03,21.41,1
120.03,21.4,1
120.03,21.39,1
120.03,21.38,1
120.03,21.37,1
120.03,21.36,1
120.03,21.35,1
120.03,21.34,1
120.03,21.33,1
120.03,21.32,1
120.03,21.31,1
120.03,21.3,1
120.03,21.29,1
120.03,21.28,1
120.03,21.27,1
120.03,21.26,1
120.03,21.25,1
120.03,21.24,1
120.03,21.23,1
120.03,21.22,1
120.03,21.21,1
120.03,21.2,1
120.03,21.19,1
120.03,21.18,1
120.03,21.17,1
120.03,21.16,1
120.03,21.15,1
120.03,21.14,1
120.03,21.13,1
120.03,21.12,1
120.03,21.11,1
120.03,21.1,1
120.03,21.09,1
120.03,21.08,1
120.03,21.07,1
120.03,21.06,1
120.03,21.05,1
120.03,21.04,1
120.03,21.03,1
120.03,21.02,1
120.03,21.01,1
120.03,21,1
120.04,26,1
120.04,25.99,1
120.04,25.98,1
120.04,25.97,1
120.04,25.96,1
120.04,25.95,1
120.04,25.94,1
120.04,25.93,1
120.04,25.92,1
120.04,25.91,1
120.04,25.9,1
120.04,25.89,1
120.04,25.88,1
120.04,25.87,1
120.04,25.86,1
120.04,25.85,1
120.04,25.84,1
120.04,25.83,1
120.04,25.82,1
120.04,25.81,1
120.04,25.8,1
120.04,25.79,1
120.04,25.78,1
120.04,25.77,1
120.04,25.76,1
120.04,25.75,1
120.04,25.74,1
120.04,25.73,1
120.04,25.72,1
120.04,25.71,1
120.04,25.7,1
120.04,25.69,1
120.04,25.68,1
120.04,25.67,1
120.04,25.66,1
120.04,25.65,1
120.04,25.64,1
120.04,25.63,1
120.04,25.62,1
120.04,25.61,1
120.04,25.6,1
120.04,25.59,1
120.04,25.58,1
120.04,25.57,1
120.04,25.56,1
120.04,25.55,1
120.04,25.54,1
120.04,25.53,1
120.04,25.52,1
120.04,25.51,1
120.04,25.5,1
120.04,25.49,1
120.04,25.48,1
120.04,25.47,1
120.04,25.46,1
120.04,25.45,1
120.04,25.44,1
120.04,25.43,1
120.04,25.42,1
120.04,25.41,1
120.04,25.4,1
120.04,25.39,1
120.04,25.38,1
120.04,25.37,1
120.04,25.36,1
120.04,25.35,1
120.04,25.34,1
120.04,25.33,1
120.04,25.32,1
120.04,25.31,1
120.04,25.3,1
120.04,25.29,1
120.04,25.28,1
120.04,25.27,1
120.04,25.26,1
120.04,25.25,1
120.04,25.24,1
120.04,25.23,1
120.04,25.22,1
120.04,25.21,1
120.04,25.2,1
120.04,25.19,1
120.04,25.18,1
120.04,25.17,1
120.04,25.16,1
120.04,25.15,1
120.04,25.14,1
120.04,25.13,1
120.04,25.12,1
120.04,25.11,1
120.04,25.1,1
120.04,25.09,1
120.04,25.08,1
120.04,25.07,1
120.04,25.06,1
120.04,25.05,1
120.04,25.04,1
120.04,25.03,1
120.04,25.02,1
120.04,25.01,1
120.04,25,1
120.04,24.99,1
120.04,24.98,1
120.04,24.97,1
120.04,24.96,1
120.04,24.95,1
120.04,24.94,1
120.04,24.93,1
120.04,24.92,1
120.04,24.91,1
120.04,24.9,1
120.04,24.89,1
120.04,24.88,1
120.04,24.87,1
120.04,24.86,1
120.04,24.85,1
120.04,24.84,1
120.04,24.83,1
120.04,24.82,1
120.04,24.81,1
120.04,24.8,1
120.04,24.79,1
120.04,24.78,1
120.04,24.77,1
120.04,24.76,1
120.04,24.75,1
120.04,24.74,1
120.04,24.73,1
120.04,24.72,1
120.04,24.71,1
120.04,24.7,1
120.04,24.69,1
120.04,24.68,1
120.04,24.67,1
120.04,24.66,1
120.04,24.65,1
120.04,24.64,1
120.04,24.63,1
120.04,24.62,1
120.04,24.61,1
120.04,24.6,1
120.04,24.59,1
120.04,24.58,1
120.04,24.57,1
120.04,24.56,1
120.04,24.55,1
120.04,24.54,1
120.04,24.53,1
120.04,24.52,1
120.04,24.51,1
120.04,24.5,1
120.04,24.49,1
120.04,24.48,1
120.04,24.47,1
120.04,24.46,1
120.04,24.45,1
120.04,24.44,1
120.04,24.43,1
120.04,24.42,1
120.04,24.41,1
120.04,24.4,1
120.04,24.39,1
120.04,24.38,1
120.04,24.37,1
120.04,24.36,1
120.04,24.35,1
120.04,24.34,1
120.04,24.33,1
120.04,24.32,1
120.04,24.31,1
120.04,24.3,1
120.04,24.29,1
120.04,24.28,1
120.04,24.27,1
120.04,24.26,1
120.04,24.25,1
120.04,24.24,1
120.04,24.23,1
120.04,24.22,1
120.04,24.21,1
120.04,24.2,1
120.04,24.19,1
120.04,24.18,1
120.04,24.17,1
120.04,24.16,1
120.04,24.15,1
120.04,24.14,1
120.04,24.13,1
120.04,24.12,1
120.04,24.11,1
120.04,24.1,1
120.04,24.09,1
120.04,24.08,1
120.04,24.07,1
120.04,24.06,1
120.04,24.05,1
120.04,24.04,1
120.04,24.03,1
120.04,24.02,1
120.04,24.01,1
120.04,24,1
120.04,23.99,1
120.04,23.98,1
120.04,23.97,1
120.04,23.96,1
120.04,23.95,1
120.04,23.94,1
120.04,23.93,1
120.04,23.92,1
120.04,23.91,1
120.04,23.9,1
120.04,23.89,1
120.04,23.88,1
120.04,23.87,1
120.04,23.86,1
120.04,23.85,1
120.04,23.84,1
120.04,23.83,1
120.04,23.82,1
120.04,23.81,1
120.04,23.8,1
120.04,23.79,1
120.04,23.78,1
120.04,23.77,1
120.04,23.76,1
120.04,23.75,1
120.04,23.74,1
120.04,23.73,1
120.04,23.72,1
120.04,23.71,1
120.04,23.7,1
120.04,23.69,1
120.04,23.68,1
120.04,23.67,1
120.04,23.66,1
120.04,23.65,1
120.04,23.64,1
120.04,23.63,1
120.04,23.62,1
120.04,23.61,1
120.04,23.6,1
120.04,23.59,1
120.04,23.58,1
120.04,23.57,1
120.04,23.56,1
120.04,23.55,1
120.04,23.54,1
120.04,23.53,1
120.04,23.52,1
120.04,23.51,1
120.04,23.5,1
120.04,23.49,1
120.04,23.48,1
120.04,23.47,1
120.04,23.46,1
120.04,23.45,1
120.04,23.44,1
120.04,23.43,1
120.04,23.42,1
120.04,23.41,1
120.04,23.4,1
120.04,23.39,1
120.04,23.38,1
120.04,23.37,1
120.04,23.36,1
120.04,23.35,1
120.04,23.34,1
120.04,23.33,1
120.04,23.32,1
120.04,23.31,1
120.04,23.3,1
120.04,23.29,1
120.04,23.28,1
120.04,23.27,1
120.04,23.26,1
120.04,23.25,1
120.04,23.24,1
120.04,23.23,1
120.04,23.22,1
120.04,23.21,1
120.04,23.2,1
120.04,23.19,1
120.04,23.18,1
120.04,23.17,1
120.04,23.16,1
120.04,23.15,1
120.04,23.14,1
120.04,23.13,1
120.04,23.12,1
120.04,23.11,1
120.04,23.1,1
120.04,23.09,1
120.04,23.08,1
120.04,23.07,1
120.04,23.06,1
120.04,23.05,1
120.04,23.04,1
120.04,23.03,1
120.04,23.02,1
120.04,23.01,1
120.04,23,1
120.04,22.99,1
120.04,22.98,1
120.04,22.97,1
120.04,22.96,1
120.04,22.95,1
120.04,22.94,1
120.04,22.93,1
120.04,22.92,1
120.04,22.91,1
120.04,22.9,1
120.04,22.89,1
120.04,22.88,1
120.04,22.87,1
120.04,22.86,1
120.04,22.85,1
120.04,22.84,1
120.04,22.83,1
120.04,22.82,1
120.04,22.81,1
120.04,22.8,1
120.04,22.79,1
120.04,22.78,1
120.04,22.77,1
120.04,22.76,1
120.04,22.75,1
120.04,22.74,1
120.04,22.73,1
120.04,22.72,1
120.04,22.71,1
120.04,22.7,1
120.04,22.69,1
120.04,22.68,1
120.04,22.67,1
120.04,22.66,1
120.04,22.65,1
120.04,22.64,1
120.04,22.63,1
120.04,22.62,1
120.04,22.61,1
120.04,22.6,1
120.04,22.59,1
120.04,22.58,1
120.04,22.57,1
120.04,22.56,1
120.04,22.55,1
120.04,22.54,1
120.04,22.53,1
120.04,22.52,1
120.04,22.51,1
120.04,22.5,1
120.04,22.49,1
120.04,22.48,1
120.04,22.47,1
120.04,22.46,1
120.04,22.45,1
120.04,22.44,1
120.04,22.43,1
120.04,22.42,1
120.04,22.41,1
120.04,22.4,1
120.04,22.39,1
120.04,22.38,1
120.04,22.37,1
120.04,22.36,1
120.04,22.35,1
120.04,22.34,1
120.04,22.33,1
120.04,22.32,1
120.04,22.31,1
120.04,22.3,1
120.04,22.29,1
120.04,22.28,1
120.04,22.27,1
120.04,22.26,1
120.04,22.25,1
120.04,22.24,1
120.04,22.23,1
120.04,22.22,1
120.04,22.21,1
120.04,22.2,1
120.04,22.19,1
120.04,22.18,1
120.04,22.17,1
120.04,22.16,1
120.04,22.15,1
120.04,22.14,1
120.04,22.13,1
120.04,22.12,1
120.04,22.11,1
120.04,22.1,1
120.04,22.09,1
120.04,22.08,1
120.04,22.07,1
120.04,22.06,1
120.04,22.05,1
120.04,22.04,1
120.04,22.03,1
120.04,22.02,1
120.04,22.01,1
120.04,22,1
120.04,21.99,1
120.04,21.98,1
120.04,21.97,1
120.04,21.96,1
120.04,21.95,1
120.04,21.94,1
120.04,21.93,1
120.04,21.92,1
120.04,21.91,1
120.04,21.9,1
120.04,21.89,1
120.04,21.88,1
120.04,21.87,1
120.04,21.86,1
120.04,21.85,1
120.04,21.84,1
120.04,21.83,1
120.04,21.82,1
120.04,21.81,1
120.04,21.8,1
120.04,21.79,1
120.04,21.78,1
120.04,21.77,1
120.04,21.76,1
120.04,21.75,1
120.04,21.74,1
120.04,21.73,1
120.04,21.72,1
120.04,21.71,1
120.04,21.7,1
120.04,21.69,1
120.04,21.68,1
120.04,21.67,1
120.04,21.66,1
120.04,21.65,1
120.04,21.64,1
120.04,21.63,1
120.04,21.62,1
120.04,21.61,1
120.04,21.6,1
120.04,21.59,1
120.04,21.58,1
120.04,21.57,1
120.04,21.56,1
120.04,21.55,1
120.04,21.54,1
120.04,21.53,1
120.04,21.52,1
120.04,21.51,1
120.04,21.5,1
120.04,21.49,1
120.04,21.48,1
120.04,21.47,1
120.04,21.46,1
120.04,21.45,1
120.04,21.44,1
120.04,21.43,1
120.04,21.42,1
120.04,21.41,1
120.04,21.4,1
120.04,21.39,1
120.04,21.38,1
120.04,21.37,1
120.04,21.36,1
120.04,21.35,1
120.04,21.34,1
120.04,21.33,1
120.04,21.32,1
120.04,21.31,1
120.04,21.3,1
120.04,21.29,1
120.04,21.28,1
120.04,21.27,1
120.04,21.26,1
120.04,21.25,1
120.04,21.24,1
120.04,21.23,1
120.04,21.22,1
120.04,21.21,1
120.04,21.2,1
120.04,21.19,1
120.04,21.18,1
120.04,21.17,1
120.04,21.16,1
120.04,21.15,1
120.04,21.14,1
120.04,21.13,1
120.04,21.12,1
120.04,21.11,1
120.04,21.1,1
120.04,21.09,1
120.04,21.08,1
120.04,21.07,1
120.04,21.06,1
120.04,21.05,1
120.04,21.04,1
120.04,21.03,1
120.04,21.02,1
120.04,21.01,1
120.04,21,1
120.05,26,1
120.05,25.99,1
120.05,25.98,1
120.05,25.97,1
120.05,25.96,1
120.05,25.95,1
120.05,25.94,1
120.05,25.93,1
120.05,25.92,1
120.05,25.91,1
120.05,25.9,1
120.05,25.89,1
120.05,25.88,1
120.05,25.87,1
120.05,25.86,1
120.05,25.85,1
120.05,25.84,1
120.05,25.83,1
120.05,25.82,1
120.05,25.81,1
120.05,25.8,1
120.05,25.79,1
120.05,25.78,1
120.05,25.77,1
120.05,25.76,1
120.05,25.75,1
120.05,25.74,1
120.05,25.73,1
120.05,25.72,1
120.05,25.71,1
120.05,25.7,1
120.05,25.69,1
120.05,25.68,1
120.05,25.67,1
120.05,25.66,1
120.05,25.65,1
120.05,25.64,1
120.05,25.63,1
120.05,25.62,1
120.05,25.61,1
120.05,25.6,1
120.05,25.59,1
120.05,25.58,1
120.05,25.57,1
120.05,25.56,1
120.05,25.55,1
120.05,25.54,1
120.05,25.53,1
120.05,25.52,1
120.05,25.51,1
120.05,25.5,1
120.05,25.49,1
120.05,25.48,1
120.05,25.47,1
120.05,25.46,1
120.05,25.45,1
120.05,25.44,1
120.05,25.43,1
120.05,25.42,1
120.05,25.41,1
120.05,25.4,1
120.05,25.39,1
120.05,25.38,1
120.05,25.37,1
120.05,25.36,1
120.05,25.35,1
120.05,25.34,1
120.05,25.33,1
120.05,25.32,1
120.05,25.31,1
120.05,25.3,1
120.05,25.29,1
120.05,25.28,1
120.05,25.27,1
120.05,25.26,1
120.05,25.25,1
120.05,25.24,1
120.05,25.23,1
120.05,25.22,1
120.05,25.21,1
120.05,25.2,1
120.05,25.19,1
120.05,25.18,1
120.05,25.17,1
120.05,25.16,1
120.05,25.15,1
120.05,25.14,1
120.05,25.13,1
120.05,25.12,1
120.05,25.11,1
120.05,25.1,1
120.05,25.09,1
120.05,25.08,1
120.05,25.07,1
120.05,25.06,1
120.05,25.05,1
120.05,25.04,1
120.05,25.03,1
120.05,25.02,1
120.05,25.01,1
120.05,25,1
120.05,24.99,1
120.05,24.98,1
120.05,24.97,1
120.05,24.96,1
120.05,24.95,1
120.05,24.94,1
120.05,24.93,1
120.05,24.92,1
120.05,24.91,1
120.05,24.9,1
120.05,24.89,1
120.05,24.88,1
120.05,24.87,1
120.05,24.86,1
120.05,24.85,1
120.05,24.84,1
120.05,24.83,1
120.05,24.82,1
120.05,24.81,1
120.05,24.8,1
120.05,24.79,1
120.05,24.78,1
120.05,24.77,1
120.05,24.76,1
120.05,24.75,1
120.05,24.74,1
120.05,24.73,1
120.05,24.72,1
120.05,24.71,1
120.05,24.7,1
120.05,24.69,1
120.05,24.68,1
120.05,24.67,1
120.05,24.66,1
120.05,24.65,1
120.05,24.64,1
120.05,24.63,1
120.05,24.62,1
120.05,24.61,1
120.05,24.6,1
120.05,24.59,1
120.05,24.58,1
120.05,24.57,1
120.05,24.56,1
120.05,24.55,1
120.05,24.54,1
120.05,24.53,1
120.05,24.52,1
120.05,24.51,1
120.05,24.5,1
120.05,24.49,1
120.05,24.48,1
120.05,24.47,1
120.05,24.46,1
120.05,24.45,1
120.05,24.44,1
120.05,24.43,1
120.05,24.42,1
120.05,24.41,1
120.05,24.4,1
120.05,24.39,1
120.05,24.38,1
120.05,24.37,1
120.05,24.36,1
120.05,24.35,1
120.05,24.34,1
120.05,24.33,1
120.05,24.32,1
120.05,24.31,1
120.05,24.3,1
120.05,24.29,1
120.05,24.28,1
120.05,24.27,1
120.05,24.26,1
120.05,24.25,1
120.05,24.24,1
120.05,24.23,1
120.05,24.22,1
120.05,24.21,1
120.05,24.2,1
120.05,24.19,1
120.05,24.18,1
120.05,24.17,1
120.05,24.16,1
120.05,24.15,1
120.05,24.14,1
120.05,24.13,1
120.05,24.12,1
120.05,24.11,1
120.05,24.1,1
120.05,24.09,1
120.05,24.08,1
120.05,24.07,1
120.05,24.06,1
120.05,24.05,1
120.05,24.04,1
120.05,24.03,1
120.05,24.02,1
120.05,24.01,1
120.05,24,1
120.05,23.99,1
120.05,23.98,1
120.05,23.97,1
120.05,23.96,1
120.05,23.95,1
120.05,23.94,1
120.05,23.93,1
120.05,23.92,1
120.05,23.91,1
120.05,23.9,1
120.05,23.89,1
120.05,23.88,1
120.05,23.87,1
120.05,23.86,1
120.05,23.85,1
120.05,23.84,1
120.05,23.83,1
120.05,23.82,1
120.05,23.81,1
120.05,23.8,1
120.05,23.79,1
120.05,23.78,1
120.05,23.77,1
120.05,23.76,1
120.05,23.75,1
120.05,23.74,1
120.05,23.73,1
120.05,23.72,1
120.05,23.71,1
120.05,23.7,1
120.05,23.69,1
120.05,23.68,1
120.05,23.67,1
120.05,23.66,1
120.05,23.65,1
120.05,23.64,1
120.05,23.63,1
120.05,23.62,1
120.05,23.61,1
120.05,23.6,1
120.05,23.59,1
120.05,23.58,1
120.05,23.57,1
120.05,23.56,1
120.05,23.55,1
120.05,23.54,1
120.05,23.53,1
120.05,23.52,1
120.05,23.51,1
120.05,23.5,1
120.05,23.49,1
120.05,23.48,1
120.05,23.47,1
120.05,23.46,1
120.05,23.45,1
120.05,23.44,1
120.05,23.43,1
120.05,23.42,1
120.05,23.41,1
120.05,23.4,1
120.05,23.39,1
120.05,23.38,1
120.05,23.37,1
120.05,23.36,1
120.05,23.35,1
120.05,23.34,1
120.05,23.33,1
120.05,23.32,1
120.05,23.31,1
120.05,23.3,1
120.05,23.29,1
120.05,23.28,1
120.05,23.27,1
120.05,23.26,1
120.05,23.25,1
120.05,23.24,1
120.05,23.23,1
120.05,23.22,1
120.05,23.21,1
120.05,23.2,1
120.05,23.19,1
120.05,23.18,1
120.05,23.17,1
120.05,23.16,1
120.05,23.15,1
120.05,23.14,1
120.05,23.13,1
120.05,23.12,1
120.05,23.11,1
120.05,23.1,1
120.05,23.09,1
120.05,23.08,1
120.05,23.07,1
120.05,23.06,1
120.05,23.05,1
120.05,23.04,1
120.05,23.03,1
120.05,23.02,1
120.05,23.01,1
120.05,23,1
120.05,22.99,1
120.05,22.98,1
120.05,22.97,1
120.05,22.96,1
120.05,22.95,1
120.05,22.94,1
120.05,22.93,1
120.05,22.92,1
120.05,22.91,1
120.05,22.9,1
120.05,22.89,1
120.05,22.88,1
120.05,22.87,1
120.05,22.86,1
120.05,22.85,1
120.05,22.84,1
120.05,22.83,1
120.05,22.82,1
120.05,22.81,1
120.05,22.8,1
120.05,22.79,1
120.05,22.78,1
120.05,22.77,1
120.05,22.76,1
120.05,22.75,1
120.05,22.74,1
120.05,22.73,1
120.05,22.72,1
120.05,22.71,1
120.05,22.7,1
120.05,22.69,1
120.05,22.68,1
120.05,22.67,1
120.05,22.66,1
120.05,22.65,1
120.05,22.64,1
120.05,22.63,1
120.05,22.62,1
120.05,22.61,1
120.05,22.6,1
120.05,22.59,1
120.05,22.58,1
120.05,22.57,1
120.05,22.56,1
120.05,22.55,1
120.05,22.54,1
120.05,22.53,1
120.05,22.52,1
120.05,22.51,1
120.05,22.5,1
120.05,22.49,1
120.05,22.48,1
120.05,22.47,1
120.05,22.46,1
120.05,22.45,1
120.05,22.44,1
120.05,22.43,1
120.05,22.42,1
120.05,22.41,1
120.05,22.4,1
120.05,22.39,1
120.05,22.38,1
120.05,22.37,1
120.05,22.36,1
120.05,22.35,1
120.05,22.34,1
120.05,22.33,1
120.05,22.32,1
120.05,22.31,1
120.05,22.3,1
120.05,22.29,1
120.05,22.28,1
120.05,22.27,1
120.05,22.26,1
120.05,22.25,1
120.05,22.24,1
120.05,22.23,1
120.05,22.22,1
120.05,22.21,1
120.05,22.2,1
120.05,22.19,1
120.05,22.18,1
120.05,22.17,1
120.05,22.16,1
120.05,22.15,1
120.05,22.14,1
120.05,22.13,1
120.05,22.12,1
120.05,22.11,1
120.05,22.1,1
120.05,22.09,1
120.05,22.08,1
120.05,22.07,1
120.05,22.06,1
